ep_rew_mean,num_episodes,total_time,total timesteps,total_loss,entropy_loss,value_loss,policy_gradient_loss
18.81140652,435,3.2677133083343506,8192,,,,
41.095031,741,14.586638927459717,16384,1.5136145463008008,-1.4189623739570378,1.5178917651996016,-0.004277218898800975
48.62535566,983,25.946848154067993,24576,0.8112056128261556,-1.4039775277487934,0.8180454420158639,-0.0068398291897085114
55.02646902000001,1194,37.09393382072449,32768,0.5053636868916569,-1.3878201069310308,0.5104779231827706,-0.005114236291113717
67.9078684,1375,48.1052680015564,40960,0.44776076760515104,-1.3761174759827555,0.45280274557881056,-0.005041977973659563
82.29461392000002,1515,59.169939041137695,49152,0.45516707240981696,-1.3627743016928435,0.46128718480467795,-0.006120112394861005
118.559875,1628,70.0461642742157,57344,0.7530430601320995,-1.3526315309107304,0.7577120673609897,-0.004669007228890149
159.11181322000002,1721,81.10784697532654,65536,0.7006374996923406,-1.3450406039133669,0.7057126186089591,-0.00507511891661854
188.16267014000002,1799,91.97735786437988,73728,0.5800479240784022,-1.3310196141712367,0.5835904798703269,-0.0035425557919245843
191.14762392,1876,102.80005741119385,81920,0.4082557685493624,-1.3141160189174115,0.41057258740765973,-0.002316818858297261
221.37724280000003,1942,113.78169059753418,90112,0.3868173549368858,-1.2994862022809683,0.389774386677891,-0.0029570317410052152
244.4626082,2004,125.0051941871643,98304,0.33107020096386297,-1.2917582272551953,0.33438678858801724,-0.0033165876241542437
277.93007556,2057,136.02720475196838,106496,0.27595726687238764,-1.2834613903425633,0.2786709600128233,-0.0027136931404357105
297.91559709999996,2105,146.8612768650055,114688,0.2498033095913678,-1.2673223095014692,0.25315926240582487,-0.003355952814457078
318.35321342000003,2148,158.67958068847656,122880,0.20269070204300443,-1.2524395629763603,0.20574631732597481,-0.00305561528297038
353.46741177999996,2186,170.12953233718872,131072,0.16543071245547766,-1.2361458177678286,0.1680558557563927,-0.0026251433009150454
395.79299382,2217,181.7236795425415,139264,0.12744084398915337,-1.2181709609925746,0.13007649831997697,-0.0026356543308235997
404.12601638000007,2249,193.32646012306213,147456,0.10285011710855481,-1.1960370369255542,0.1053291240154067,-0.0024790069068518863
443.7059806199999,2273,204.9306938648224,155648,0.16694979206636412,-1.18211126960814,0.16993997540193959,-0.0029901833355754767
499.3544949200001,2298,216.5622980594635,163840,0.06594296150553884,-1.180976401362568,0.06828790088402456,-0.0023449393784857196
521.6432593,2323,228.34644627571106,172032,0.09303995684789362,-1.1828172110952437,0.09587621567770839,-0.002836258829814771
541.4322349,2343,240.00006198883057,180224,0.06596612322120893,-1.1726067699491978,0.06942895044994657,-0.0034628272287376438
590.1407759999998,2365,251.56818556785583,188416,0.06735847285749853,-1.1587491570040584,0.07051638951306813,-0.0031579166555695966
607.46011888,2390,263.0410294532776,196608,0.08262320052418168,-1.1466144499368967,0.08530419977614656,-0.0026809992519648733
596.2877670800001,2420,274.2955138683319,204800,0.11897871649770324,-1.1460477913729847,0.12111899205629015,-0.002140275558586935
575.21804984,2446,285.48710083961487,212992,0.14409627248146983,-1.1321812868118286,0.1461382961482741,-0.0020420236668042655
670.16644688,2470,297.2980070114136,221184,0.15122802566380916,-1.1101818630471825,0.15370296850887827,-0.0024749428450690962
721.72249234,2495,309.0276174545288,229376,0.11535742516165563,-1.0850362277589738,0.11739786613034084,-0.002040440968685219
731.18509198,2518,320.2889006137848,237568,0.08682131539218763,-1.069483940117061,0.08854245615366381,-0.0017211407614761824
781.4505457600001,2541,331.4093494415283,245760,0.16040160864258576,-1.0588366843760013,0.16202243215520867,-0.0016208235126229046
874.9889277000001,2560,342.4781849384308,253952,0.22243955043851468,-1.0432632432319224,0.22406684179441072,-0.0016272913558960575
931.5339798199999,2578,353.34251952171326,262144,0.0923589718476705,-1.0252304425463081,0.09348316627074382,-0.0011241944230733212
1014.0230974999998,2594,364.39810943603516,270336,0.08033443067653023,-1.013038088940084,0.08111666293261806,-0.0007822322560878201
1021.2738723199999,2612,375.41896891593933,278528,0.12101782911122175,-1.0083563935011626,0.1223450515703007,-0.0013272224590789637
1033.4966001,2629,386.3966438770294,286720,0.0814283313579188,-0.9946838397998363,0.08267373545459122,-0.001245404096672423
1073.9851223399999,2644,397.845379114151,294912,0.07617235841839913,-0.9852218139450997,0.07764538947521941,-0.0014730310568202855
1156.8170207399999,2657,409.30933690071106,303104,0.0479299950652905,-0.9665894623380155,0.04880582183468505,-0.0008758267693945519
1276.00357476,2668,420.5377004146576,311296,0.12829315841132552,-0.9564719724934548,0.12944900468501147,-0.0011558462736859583
1389.94815076,2680,431.9522976875305,319488,0.06253894247705896,-0.949978757975623,0.06354321689723293,-0.0010042744201739762
1462.3534284200002,2694,442.9496228694916,327680,0.03855098195446509,-0.9277153529692441,0.04033440312559833,-0.0017834211711332353
1516.5138021,2707,453.7429909706116,335872,0.12168543187892156,-0.9227543041110039,0.12280905504667317,-0.0011236231677516223
1495.9377932,2721,464.8405659198761,344064,0.06614109449084762,-0.9159839344676584,0.06738275064453773,-0.0012416561536901104
1557.87284872,2731,475.85758566856384,352256,0.05298157155973267,-0.904765910282731,0.053216537098342086,-0.00023496553860941966
1599.5272484000002,2745,486.7850127220154,360448,0.08480680409855725,-0.8990734884981066,0.08546333835947735,-0.0006565342609201046
1646.36470958,2755,497.8582065105438,368640,0.029919312106413805,-0.9006931226700544,0.03057403594029893,-0.0006547238338851242
1696.1282730199998,2766,508.98656845092773,376832,0.1224057216245327,-0.8998816098552197,0.1243292802486394,-0.0019235586241067297
1720.0128915799996,2779,520.0589380264282,385024,0.0534771166975712,-0.8950646910816431,0.05382982636292581,-0.0003527096653546176
1754.6923245799999,2789,531.3287551403046,393216,0.0802262128429328,-0.8853066698182375,0.0808082176692551,-0.00058200482632231
1886.6131409,2800,542.6639888286591,401408,0.1102221601296435,-0.8880515073426067,0.11123935708237695,-0.0010171969527334609
1884.2242324000001,2810,553.9700083732605,409600,0.07639843458451466,-0.8897824444808066,0.07735726916434942,-0.0009588345798347457
1820.3623218999999,2822,565.0040783882141,417792,0.07257676671158486,-0.881540654040873,0.07334935910585046,-0.0007725923942655938
1966.4210843399999,2833,576.2238812446594,425984,0.1610884231432223,-0.8766771507449448,0.1621220209315652,-0.0010335977883429105
1945.64085514,2843,587.4024906158447,434176,0.08211109578854363,-0.8728588690049947,0.08260292885242962,-0.0004918330638859778
1747.89139304,2858,598.4384231567383,442368,0.028286651963562105,-0.8590185207780451,0.029217153193530975,-0.0009305012299688697
1680.52865384,2873,609.5274074077606,450560,0.14191523451794708,-0.8661256289109588,0.14352400729658257,-0.0016087727786354908
1560.6143070400003,2885,620.7729511260986,458752,0.1669998337790623,-0.8676040444523097,0.16887606048840098,-0.0018762267093386828
1577.1081782999995,2896,631.9209268093109,466944,0.12241129604662133,-0.8693805920891464,0.1233139393334568,-0.0009026432868354679
1525.7965546399996,2912,643.4730813503265,475136,0.07816772994420175,-0.8696241491474211,0.07803165092482231,0.00013607901937943008
1606.0759265400002,2925,654.6510529518127,483328,0.05622673483250888,-0.8661637043114752,0.056703646277310324,-0.0004769114448014351
1526.69234258,2938,665.9362413883209,491520,0.05581958080457015,-0.8566712124738842,0.05669945633999305,-0.0008798755354229067
1598.4977694000002,2948,677.2838487625122,499712,0.049934112301796826,-0.8415549089666456,0.05101378619947354,-0.0010796738976767144
1822.4559516200002,2959,688.4839191436768,507904,0.06699577522272455,-0.8270832951646299,0.06768691426768783,-0.0006911390449632737
1924.19336436,2970,699.5209572315216,516096,0.07334045351727687,-0.8220563301350922,0.07446302300231764,-0.001122569485040775
2065.63252048,2982,710.5752437114716,524288,0.09622500506220767,-0.8100189101416617,0.09711964467969665,-0.0008946396174889723
1947.5311647999997,2997,722.2707080841064,532480,0.06422041446873558,-0.8026469039730728,0.06455786742881173,-0.0003374529600761465
1817.4812732199998,3010,733.6888599395752,540672,0.10730858269658627,-0.8000745526049287,0.10774110057864164,-0.0004325178820553482
1542.4545785199998,3028,744.5384154319763,548864,0.06677131985799664,-0.7888169737998396,0.06795996477012523,-0.0011886449121285758
1417.9397680399998,3045,755.6262204647064,557056,0.09293143034658899,-0.7942491675727069,0.09414281917852349,-0.0012113888319345133
1398.9083117999999,3059,766.8905079364777,565248,0.07871453275391374,-0.7801021750085055,0.08030510345270159,-0.0015905706987878426
1533.1756291400002,3071,777.9527797698975,573440,0.05623475930530173,-0.7652401839382946,0.0573774971657258,-0.0011427378604240712
1533.24120696,3090,788.8777213096619,581632,0.05736983941390113,-0.7677175459451974,0.058352155895045145,-0.0009823164811440213
1587.22171352,3102,800.2117691040039,589824,0.1139596749317106,-0.7672478559892625,0.11544946161156985,-0.001489786679859268
1647.809352,3115,811.407299041748,598016,0.07574272156670267,-0.7553800018504262,0.07630258682875138,-0.000559865262048705
1654.8969836800004,3129,822.8648412227631,606208,0.07001484066239407,-0.7446350119542331,0.07040270464422065,-0.000387863981826583
1779.8231323799998,3143,833.9974310398102,614400,0.11787851821350467,-0.7424868646543473,0.11865758492458553,-0.0007790667110808569
1705.1415200000004,3158,845.2173554897308,622592,0.06667333776753033,-0.7397236417513341,0.0669258895009989,-0.00025255173346856686
1809.7105829599998,3169,856.2595360279083,630784,0.04061245871125882,-0.7331888426095248,0.04180962795471714,-0.0011971692434583222
1849.1194168799996,3178,867.652482509613,638976,0.05060103044698692,-0.7181627504061907,0.05152176174433407,-0.0009207312973471592
1838.7055735200001,3191,879.1648936271667,647168,0.0630250918822235,-0.70471910382621,0.06455425157291757,-0.0015291596906940722
2010.3194456400001,3204,890.5846512317657,655360,0.09482682085089138,-0.6952554901596159,0.09522766060945287,-0.0004008397585614833
2080.83420828,3214,901.8522243499756,663552,0.10957523487173973,-0.6944485407788307,0.11064053310692543,-0.0010652982351856992
2088.59338244,3224,912.9956266880035,671744,0.05857799183912099,-0.6865320997312665,0.059760492918212546,-0.0011825010790915587
2097.00589532,3235,924.0984094142914,679936,0.06660705716415853,-0.6860947563778609,0.06798885920034081,-0.0013818020361822884
2139.74891888,3244,935.5617945194244,688128,0.07803456589915414,-0.6770450792741031,0.07869869496353203,-0.0006641290643779006
2121.57594154,3255,946.6456944942474,696320,0.066586403788817,-0.6676520661450922,0.06830695429598563,-0.0017205505071686343
2154.3475330399997,3266,958.0451183319092,704512,0.0817795514479605,-0.6717162958346308,0.08201558951877815,-0.00023603807081764094
2130.22446928,3275,969.1726508140564,712704,0.09195995654775521,-0.6558530685957521,0.09284554851365101,-0.0008855919658958013
2177.7012596,3285,980.199300289154,720896,0.08942223983603012,-0.646672414522618,0.09006043458684872,-0.0006381947508185874
2177.67004022,3296,991.4645898342133,729088,0.06907511512409933,-0.6408631128724664,0.06947794425177563,-0.00040282912767629407
2180.74591684,3307,1002.700740814209,737280,0.1088102854237333,-0.628889708314091,0.10911760805829544,-0.0003073226345621503
2201.1358960800003,3318,1013.954644203186,745472,0.09398832170149193,-0.6218456669244915,0.09417806592282432,-0.00018974422133237104
2025.95381556,3329,1025.4443860054016,753664,0.079664240950404,-0.6143364977091551,0.07974138770659919,-7.714675619519534e-05
1839.01213996,3344,1036.5760827064514,761856,0.04396671526107683,-0.6107289452105761,0.044342334406610465,-0.0003756191455336313
1718.0818319,3359,1048.1914858818054,770048,0.048647072217891316,-0.607656673481688,0.04997630839316116,-0.0013292361752698443
1709.6899385,3368,1059.3933503627777,778240,0.07404827424054009,-0.609212001832202,0.07178680799152062,0.0022614662490194684
1829.97314104,3378,1070.5996351242065,786432,0.06723252637414269,-0.6114125578664243,0.06711260724478052,0.00011991912936217152
1972.0155696800002,3386,1081.767056941986,794624,0.06856288972597736,-0.6082016911357642,0.06920136476655898,-0.0006384750405816162
2065.68454266,3397,1092.95485496521,802816,0.09259562911440143,-0.6015989338513463,0.09199814713938395,0.000597481975017487
2201.98674042,3406,1104.2126624584198,811008,0.07551681353140446,-0.605591035541147,0.07661100570439885,-0.0010941921729943826
2310.46339712,3416,1115.6609115600586,819200,0.08247967304009766,-0.6112658008467406,0.08318305585798953,-0.0007033828178918591
2280.93861392,3425,1126.8234281539917,827392,0.0982854412000019,-0.6184171069413423,0.09813731893773366,0.00014812226226825452
2204.49843744,3436,1137.7081906795502,835584,0.055969989857907174,-0.6219600859098137,0.05700776917074109,-0.0010377793128338968
2228.4335985400003,3447,1148.896728515625,843776,0.07305975925554191,-0.626955817034468,0.07413312741937261,-0.0010733681638306924
2179.3463146,3455,1160.1505002975464,851968,0.0927316699486867,-0.6235941597726196,0.09302293077980721,-0.0002912608311205107
2188.2338004400003,3465,1170.9681732654572,860160,0.052491237664677524,-0.6222301692236215,0.05293918210973061,-0.0004479444450530863
2261.12745992,3473,1182.4651963710785,868352,0.07492024875744638,-0.6261368002276868,0.07457652833982138,0.000343720417624996
2337.38715588,3481,1193.627990245819,876544,0.10324251945473906,-0.6257043438497931,0.1036065358279302,-0.0003640163731911508
2374.62675752,3489,1204.987059354782,884736,0.1009984571508316,-0.6262644645757973,0.10192807768726198,-0.0009296205364303705
2440.8573929599997,3498,1216.315194606781,892928,0.0890984818763697,-0.6378584960009903,0.09022940857230424,-0.001130926695934533
2474.14944028,3506,1227.6384053230286,901120,0.09596026511502923,-0.6331274625845253,0.09545542497362476,0.0005048401414044556
2503.30536292,3514,1238.7759296894073,909312,0.07586026072862438,-0.6334770273417234,0.07679952376111032,-0.0009392630324859326
2512.3669308600006,3524,1250.006728887558,917504,0.09868857174989923,-0.6311186374165118,0.09917784118770215,-0.0004892694378029217
2500.1656635599998,3532,1261.225721359253,925696,0.10584445979406235,-0.6287936336360872,0.10670741057474516,-0.0008629507806828269
2368.0903247,3542,1272.2040276527405,933888,0.09865048478482118,-0.6313989139162004,0.09837191237566004,0.00027857240916114793
2322.599007,3552,1283.561487197876,942080,0.10363155693586694,-0.637223140988499,0.10409990288171685,-0.00046834594584990697
2136.4878252,3564,1294.8033814430237,950272,0.08621046558365758,-0.6387421305291354,0.08670368410275842,-0.0004932185191008383
2083.258169,3572,1305.7711205482483,958464,0.12317099611594531,-0.6487591973040253,0.12282125262427143,0.00034974349167387204
2113.6879839,3583,1317.2467293739319,966656,0.07404874435233041,-0.6502739861141891,0.07470087582551059,-0.0006521314731801858
2148.8192425,3591,1328.1813600063324,974848,0.11430195558330007,-0.6557088654022664,0.11473293889939669,-0.000430983316096613
2210.66404646,3600,1339.3644483089447,983040,0.07321526648803187,-0.6564783404115587,0.07447580791358632,-0.0012605414255544543
2312.55312862,3608,1350.47394323349,991232,0.09102026533867205,-0.6492347873281687,0.0917341491953266,-0.0007138838566545662
2375.60128632,3617,1361.5781519412994,999424,0.08257119634577981,-0.6449093709234148,0.08269718126175576,-0.00012598491597594477
2190.849778,3630,1372.3377089500427,1007616,0.08125541282077148,-0.654051452782005,0.08162969695076754,-0.00037428412999606004
